字段,标题1
"You mentioned a lot of companies that are far away from production but didn't include one which is closer than those others, and that is Canada Cobalt Works Inc., which is going underground at the former producing Castle mine and has a proprietary metallurgical process to extract the cobalt from the ore in the area (nobody else has that process or can go underground in the Canadian Cobalt Camp right now).",
What about FCX? isn't Cobalt a secondary product of copper mining?,
"Hi Matt, nice article once again.   I wanted to ask you about UsCobalt. Great Management and according to the Media they found lots of Cobalt. It d be great if u can give me your opinion on this.thanks a lot",
no comment on hzm? worthy comparators are 4x the price.,
I like the yield on Sherritts debt...great coupon plus balance sheet re-structuring makes it even rosier!!!,
Nice article.  I guess in the next couple weeks we will know more about how the DRC mining code changes will actually be implemented and affect the DRC mining companies.  As all DRC mining company shares are priced down from risk the removal of uncertainty will be welcome.,
Matt - Apparently you did a piece sometime in the recent past on Cobalt Blue including an interview with CEO Joe Kaderavek.  But I cannot find it.  Could you kindly provide a link?Many thanks.,
"great article! i bought glencore 2 weeks ago, so nice to see it listed.",
"thank you very much Matt, for this article. very helpful to look what is best to acumulate",
I'm having the same problem. can't purchase sherf,
"Hi Matt,great article. What are your thoughts about M2Cobalt ?. Strong management and huge resource (at least what i red so far).",
I tried to buy Sherrit today and TD ameritrade says the FTC could not verify that I would own the shares so they are blocking trading from them.,Time To Buy Some Cobalt Miners
Hi Ruerd I’m up 110% on Stora and still buying in. Nice article and agree with most of your logic.,
"Good analysis, in depth review. Thank's.",
"Ruerd,Not sure it's a very profitable industry to be in. Their competitor, Norske Skog, just across the border (in Norway), is bankrupt . I suspect there is too much capacity with a depressed commodity price Lasse",
Great analysis...thanks!,Stora Enso: Fundamental Trends And Momentum Suggest Good Returns
I am already in it fm the time u and everyone else bght it at that guy’s suggestion.  Went to zero on two including Quattro.  Holding this still.,
Longplayer - I am not talking about you knowing about my daughter’s college fund being hit bad - it was VALUE DIGGER WHO KNEW THAT IT WAS MY DAUGHTER’s college money and he kept pushing all the stuff that have now ceased to exist,
You dont just tell a mother saving for her daughter’s college to keep buying oil and gas and then never indicate when to sell . He is at best ignorant and at worst ... take your pick.  Longplayer you may be his champion but after loosing ptxaf and quattro  to nothing and all the rest including epsilon struggling for 4 year -   be ashamed,
Have held it since 2014 at 3.90 —- hasnt even come back up close to that in these 4 years .... how much longer ..... that guy never told us to get out ... he just kept telling us to get in and hold,
one thing to add is the company has an A+ management team who has done a number of highly successful deals. They were also the biggest buyer on the last offering.i would not bet against them.,
how would you value a company like epsilon ? sum of the parts of the midstream And the upstream ? at this levels based on the midstream EBITDA you are basically getting the upstream business for free,
I bought this stock at $4.00 many years back after an article like this one only to see the share price drop to $3 and now even lower. At that time the article stated that Epsilon would reach $10 to $12 dollars. I am still waiting.................,
Long Player:I sold 11/9/17 EPSEF at $2.54 for a loss. Glad I did when I reduced energy positions.,
"Q4 report should be out any day now. Hopefully we learn more there.Meanwhile, they are purchasing small chunks of their stock for cancellation. Probably not the worst idea given the low valuation and puny volumes traded.",
Included CHK for clicks only.,Epsilon Energy: Will Diversification Work?
"Good morning,Some say ""A working forest is a healthy forest""Where does it come from? There are many types of forests ... and some are pine plantations, not forests.What evidence do we have this statement is true?  thanks",
"Here is why standing forests are important: 2048Don't do the math, I won't be around, for once old guys have a clear advantagehttp://bit.ly/2tRU98iPeace",
"If we investors put a dome above the whole US of A( and some allies), it would be ok to keep at it, stay the course.Do they have a proverb in any book about not burning down the rest of the ""third world"" countries?",
"I suggest looking into Fibria Celulose S.A. (FBR) ,  a Brazilian wood pellet producer that seems to be doing much better than Enviva (EVA).",
"Wood pellets are a false energy solution. Here are the top reasons to run away from wood pellet mills investments - in my opinion.1. Not used in the US power plants2. The emissions and particulates from the moment a tree is cut down to the moment one wood pellet burns are worse than using coal. Also, the amount of energy used exceeds the amount of energy provided.3. The ""carbon neutral"" argument is false, an accounting error. The CO2 emissions from one tree burned in minutes do not equal the CO2 sequestered by a seedling as it grows in 20-30 years. 4.  With severe weather from the climate disruption, it is uncertain what will happen to new seedlings. We are living in new climate getting worse every day.5. The climate emergency is today. The CO2 sequestered by new trees will happen over 20-30 years. 6. This is similar to ignoring interest rates in a present value calculation. My bank would not give me $1 Million today, with a promise to pay back over time without interest, for 30 years. That is what Drax is doing knowingly, to protect stranded assets of the UK National Grid7. High-risk investment. The EU regulations and funds provided to subsidize wood pellets for Drax may change at any time. BREXIT makes EVA and all  US pellet mills no better than buying lottery tickets.http://bit.ly/2DicTNzPeace",
"Seems forest harvesters got all upset! But that is the not point : if all forest growers were so aware of the long cycle, nature of regrowth...we would  not have virtual decimation of forests across the globe: which is partly root cause of  devastations we are facing also across the globe. Maybe some of you developing forests can come up with more aggressive plans to reforest at a faster clip? Then burn,burn burn. No problem as long as emissions are retreated. If you think this is humbug, I would invite you to take a look at air to breathe across South East Asia. YOU wont live long with that air( I am not using the word ""quality"" here, it aint).",
Geez.. looks like Envira is getting the “ETP pipeline treatment”. What’s next? George Soros Save the trees activist camps?,
Activist tend to make life more difficult for all _ EVA replaces more trees than they use so relax,
"EVA wood pellet mills ""Burning US forests to grow cash,"" an honest title for an evil enterprise. Seeking Alpha deals with facts, a place for grown-ups:1. U.S. trees are used to replace coal at the massive 4,000 megawatts UK Drax coal-fired power station, clearcutting American forests in North Carolina, Arkansas, Alabama, and other economically deprived southeastern states.2018 - Questions are asked as U.S. production of wood pellets expandshttp://n.pr/2DfIf7r2. Selling our forests, the best hope to deal with the worldwide climate crisis driving severe floods, droughts, hurricanes, cyclones, and suffering, is worse than promoting prostitution, where underprivileged people are used for pleasure. 3. EVA investors are worse than the people making profits from prostitution, investing in the slow and unstoppable life extinction.4. Drax is the largest in Europe. Drax has six, 660-megawatt power plants, feeding into the UK National Grid. The UK has chosen to protect obsolete power generation and distribution assets, pretending wood pellets are better than coal.2017 - Drax fights for its futurehttp://bit.ly/2GbD77D5. Burning trees releases dioxin and furans, deadly particulates from incomplete wood combustion, a severe public health threat.2007 - Hazardous Emissions from Combustion of Biomasshttp://bit.ly/2DeqUfk6. Mitigating severe floods: The UK is planting a forest 50 Million trees 2018 - UK plants trees to store carbon and mitigate climate changehttp://bit.ly/2GaflZpPlease make responsible investments to protect your children's future.Peace",
"Quinapril, I agree.  Bought when it was 11 (Thank you DoubleDividendStoscks) with some uncertainty b/c it was newly IPO'd.  The consensus 1-yr remains 33.  Although I all ready have a full unit, I may add more below 27.",
"This was a very light and superficial review of an important dividend payer.Why did you not factor in that non-GAAP earnings were a big miss in February, which explains price action.  Also a fire at one of their terminals may affect earnings.Nevertheless, I will continue hold long.",
"Not only would I buy it, I own it! They have a product in very high demand and it seems they are clearly going in the right direction. I am expecting both capital gains in the stock price as well as dividend increases.",
"there is little to no impact from tariffs here. the wood used to make pellets is not lumber but discarded refuse and literally the tailings that fall to the bottom of the ground. the real risk here is rates and that is why it has traded poorly, not too mention the large single concentration in PE hands. I am long but not liking the price action.",
Long EVA for some time ...  ups and downs.  Finally settled around 28 ... buy below 27.  r.,Enviva: 'Wood' You Buy It?
"AKS is basically a honeypot for executives and fraudsters to raid at will. Every time the honeypot is about to flow over they empty it again and force the owners–shareholders to start over. This is a company that will be bankrupt with the next small recession. AKS ""glory days"" began a few years ago and with historic auto sales and are coming to an end. Permanently short it.",
"If you think AKS is disappointing, look at SWN and GME. These two have disappointed me over and over. AGI, TAHO, and SBGL are disappointing their shareholders as well. I guess it is time to buy them if you don't already have some shares. AG and EXK are two more.",
Nucor and Steel Dynamics have historically been strong stocks.  But lack volatility.  X and AKS are the way to play steel.  You are in it for the capital appreciation and not the dividends.  You forgot one thing: NAFTA talks in terms of auto parts.  You got some inside info? :),
wait for the ER and you'll see again and again,
Thought you to sell on good news..not just hold on for more.Now negative news affecting them...,
AKS will go down to hell once again and again,
"Agree with your guarded AKS assessment.  Management is very poor, and the worldwide steel glut (and dumping) doesn't help.  Share dilution plus huge debt load (in the face of rising IR) are anathema to this investor.  Trump import taxes, if enacted, would certainly help AKS both directly and potentially indirectly (by bringing more car manufacturing back to US).  But that's not nearly enough for AKS to prosper among cut throat competition, and the specialty steel comp can expect little benefit from US infrastructure projects, even if enacted.  Stay away from AKS!",
"thanks for article, AKS should do ok. price target of 6.50 to 7.0 is my target as well. I sold covered calls at 7 when the stock was trading over 6 bucks before earnings. Bought in at 4.50. Buying and selling this stock for a few years. As long as the entry price is 4.50 to 5 bucks usually  average around 20 to 30% return.  I would not expect to get rich on this stock, more meat and potatoes.",AK Steel: Prime Opportunity Or Potential Value Trap?
"I am also long. Some may prefer to look at FINX. It is the only ETF with substantial exposure to GWRE, currently around 5%. Other holdings >5% in FINX include SQ, PYPL, INTU, and TREE.",
Thanks for taking the time to write this article on GWRE.  It's not a very well known name yet consider it as the VEEV for Insurance.  I've had a long position since March last year and am up 40% on it.  Not a super sexy business yet a long term secular winner for certain.,Guidewire Software: Breaking Out To Record Highs
"One of our best picks in the portfolio launched in Nov 2017 (+25%!)http://bit.ly/2GehFPjfor the short term there migth be some pullback,",
growing sales is all adsk and its hedge funds talk about..no deep dives into when and how much free cash flow is coming? like if they project to earn 3 dollar ps in 2020 you can pay 45x two year forward earnings right now...jump on board.,
"A few problems:1) Their robust growth expectations for next year means they will finally match their 2015 revenue.2) At current valuations, if they reduced their expenses to $0, it would take only 12 years for ""investors"" to recover their money.  The company is not on ""sale"" at $100 or even $50.3) The company has taken out more debt to buy back stock at extreme valuations.4) ""Non-GAAP earnings"" is now a thing.  You shouldn't count executive stock compensation because those guys totally work for free.5) Companies don't do massive layoffs when they are doing well.  Common sense.6) Profitability metrics still show losses - even on a non-GAAP basis.  And free cash flow was also negative.7) Wall Street Recommends BUY 90% of the time.  It should not come as a surprise that they raised their targets. If you need rely on Wall Street recommendations, you probably shouldn't own stocks.",Autodesk: Subscription Transition In Full Force
"Great growth ahead but it is my opinion here at $56 the stock has gotten ahead of itself.  I am probably wrong but I've decided to sell in the hopes of getting back in cheaper.  I'd buy again anywhere below $50 assuming the story is on track. 10x sales is high coin for nearly any company.  Zillow is unique in its industry but I feel it has risen a little too fast recently.  Longs don't fret though as I am usually wrong, ha!",
"I’m guessing it’ll be at a 30%-40% premium. No question, Bezos and his team will be entering the RE arena.",
When will insiders have to stop selling their stock ahead of any M&A talks? What's the rule on that?,
Within a year or so AMZ will come calling!,
"I'm with Surbiton. Look at how much Zillow has to spend on advertising (their ads are ubiquitous on TV, radio, internet) and acquisitions in order to get top line growth. Also it's curious that they have been unwilling to settle with the CFPB over claims Zillow violated RESPA regulations. Would a settlement threaten a fundamental aspect of their business model? Maybe not, but it remains a headline risk in my mind.http://bit.ly/2Dd8Ths",
"Interesting that you repeatedly quote 'according to management' - did it cross your mind that Zillow management exaggerate performance with over stated Average Monthly Unique Users?, or how they use EBITDA instead of GAAP for earnings so that $114M of share based compensation is excluded?The 152M 'Average Unique Users' in Q4 reported by Zillow is substantially overstated compared to 83.2M MUU's reported by Comscore (http://bit.ly/2G7Zc6V). Even Zillow admit they duplicate MUU's with the following statement buried in the SEC Form 10-Q Filing ""Measuring unique users is important to us because our marketplace revenue depends in part on our ability to enable real estate, rental and mortgage professionals to connect with our users, and our display revenue depends in part on the number of impressions delivered to our users. Growth in consumer traffic to our mobile applications and websites increases the number of impressions and clicks we can monetize in our marketplace and display revenue categories. In addition, our community of users improves the quality of our living database of homes with their contributions, which in turn attracts more users.We count a unique user the first time an individual accesses one of our mobile applications using a mobile device during a calendar month and the first time an individual accesses one of our websites using a web browser during a calendar month. If an individual accesses our mobile applications using different mobile devices within a given month, the first instance of access by each such mobile device is counted as a separate unique user. If an individual accesses more than one of our mobile applications within a given month, the first access to each mobile application is counted as a separate unique user. If an individual accesses our websites using different web browsers within a given month, the first access by each such web browser is counted as a separate unique user. If an individual accesses more than one of our websites in a single month, the first access to each website is counted as a separate unique user since unique users are tracked separately for each domain. Zillow, StreetEasy, HotPads, Naked Apartments and RealEstate.com (as of June 2017) measure unique users with Google Analytics, and Trulia measures unique users with Adobe Analytics (formerly called Omniture analytical tools)""Another interesting aspect of Zillow is how a handful of Investors control 60% of the shares and even when Executives dump huge amounts of shares the share price goes up. Are these investors acting in concert with the executives? so that there are buyers in the market knowing that executives are bailing out? Take a look at the major institutional investors and consider how easy a stock like Zillow can be manipulated by relatively small purchases in the market.Finally, Zillow is a consistently Loss Making business with $443M in accumulated Losses in the 6 years since its IPO and losses of $149M in 2015, $107M in 2016 and $94M in 2017. Put that in context of Facebook making a massive investment in Real estate and Redfins growth substantially higher than Zillows and you have to question the long term viability of Zillow whose business model is to incrementally increase costs greater than the additional revenue generated.Full Disclosure: I am a Zillow cynic who takes issue with Zillow imposing inaccurate Zestimates on millions of homes and refusing all reasonable requests to correct the erroneous valuation despite fundamental flaws in the proprietary Zestimate algorithm.",
"Thanks Josh.  Knowledge is power.  Many of the ""new"" online tools help.  With some of the online assessor/recorder/tax collector tools, I can even go online and find out what a previous or current owner paid for the house.... sometimes going back several sales over time.  Great information.",Zillow: The Future Of Home Buying
Lincoln has been gradually but steadily declining of late. Any theories as to what gives?,
I had viewed lincoln as very undervalued relative to its share performance over its history and its PE. Why do you think it has such a low PE ratio? Just a boring industry?,
Long Gilead,
Actually LYB was taken out of bankruptcy around 2010 and has paid and increased it's dividend since 2011. I believe it made it to David Fish's Drip.org CCC list for >5 yrs of increasing dividends. I have owned it since 2012 and very pleased with the performance to date.,
"Yes, GILD is finally gaining some traction after purchase of Kite pharma.",
It’s about time an author on here mentioned this jewel of a stock named Gild as an undervalued company. Four and a half years of underperforming and declining revenues with piss poor management. Glad it is FINALLY getting some undervalued articles on here.,
"Benjamin Clark, If you really want to know the most undervalued company in S&P500, it's Micron - $MU. Investors are still pricing in the stock for cyclicality and as a commodity business, but with potential tailwinds in Cloud, autonomous, AI, mobile, storage, PC, IOT markets, along with innovation in new products, the growth story in MU is still in it's early stages.",
"LYB is not cheap, overcapacity is always a risk in this sector and low oil prices are temporary boosts for this company.A perfect example for a shiller p/e ratio.",5 Undervalued Companies In The S&P 500
"Despite all the negative consternation and tripe that political adversaries dispense, this was a move that is long overdue.  It's time to start taking care of our Homeland and dispense with the nonsense of those who pound the table for ""Free Trade"" but never ""Fair Trade.""My only hope is that the Industry's Companies do NOT do what they more often than not have done in the past to negate the advantages handed to them, particularly before the anticipated Infrastructure Projects: Raise their prices to to fatten their bottom line and the compensation packages of the Management and Boards.  They should embrace the advantage given them to broaden market share, particularly within the U.S. and employ more of the Middle Class Blue Collar Workers that have been negelected for so very long.",
IDSA has no real marketcap,
IDSA stock will be the biggest gainer. Already starting to move. Much more to go.,
"U. S. Steel has made great progress, and the Section 232 will benefit it greatly.   The tariffs will not  cause U. S. Steel to  ""wind up reopening a lot more plants.""  It has no other plants to ""reopen.""  Although it may be possible for USS to re-start its other blast furnace at Granite City, it is highly unlikely that it will do so since that would take a sizeable capital investment.  All of USS' other steelmaking facilities are in operation --  with the exception of Fairfield Works (Birmingham, Alabama) and that blast furnace was torn down by U. S. Steel several years ago as part of plan to convert to an EAF operation.  Although USS may consider completion of the EAF at Fairfield Works, the increased cost of prime scrap  that will go hand in hand with the tariffs (and the unavailability of prime scrap in that part of the country) would make that an extremely unwise move.",
Agreed.  US government and DOD bulking up infrastructure for probable world issues in 2020-2021. Have to keep big picture in mind.,
Steel stock down this am.  Many looking at Canada and Mexico to supply steel to US.  They account for top two suppliers at 40%.  So X price down.  Two faults with that logic. One US needs to produce the other 60%.  Two NAFTA needs to be renegotiated.  Isn’t a done deal. And new tariffs and pricing not set.  Excellent time to buy low.,
They only will run that furnance 3 to 5 years then they will shut it back down if the economy is bad,
I bought x at $8,
Bought some.. another good Trymp play,U.S. Steel: Major Winner From Proposed 25% Tariff On Steel
Bought some.. another good Trymp play,Emerging Markets - High Growth For Basic Industries
We should have news any day now from the exploration with Total.,
Any reason for the rise in price today? I can not find any news.,
T.I.A.  (blood diamond),
I’ve been in and out this stock a couple years back and also agree that now may be a great time start building a position- does anyone have a link to see institutional/mutual fund/insider ownership?  Thanks,
Why wasn't there a earning call?,
Guyana is the most exciting thing to me about the new portfolio. 2019 is a long wait though.,
"High risk politically unstable areas of Africa that are subject to terrorist attacks. I have been there and done that, but no longer.Their A logo appropriately looks like a roadside ""danger"" alert.",
"I had not checked on the pipeline progress for a while, but it looks like Total is back in.  Among Maersk, Tullow, Africa Oil and now Total, the chances of pipeline getting built grow.  With Uganda-Tanzania pipeline making progress, Kenya should also be more supportive as it does not want to fall behind its neighbors in economic development...",
This has been on my wish list for a while.,Africa Oil Corporation: Major Corp. Potential
"Good article, any thoughts on the effect on Keane when Trican re-enters the US market? I believe the non-compete clause in the sale agreement expires in April.",
Great article Cornerstone. Thanks for the info! Appreciate your note of caution for investors here as well. Small OFS cos can get crushed when the worm turns.Cheers,Keane: Permian Focus Driving Growth In 2018
Company took risk on Noctiva but did not pan out.  Hopefully survives and go back to 5-6 after earning. Still huge loss for me.,
"more like, can the company survive",
"Author, how did your ""10-double"" do ?",
Any update after last earnings and CC?,
"Anyone know why short interest is going high.  From around 800K to 4 million. That is huge increase in a month. Are bond holder shorting ?3/15/2018	4,024,473	2/28/2018	3,872,013	2/15/2018	871,389",
why would jazz buy ft218 when jazz has robust pipeline of 3 drugs for nacrolepsy http://bit.ly/2HM8nK2,
why would this product noctiva be prescribed when there are so many low priced generics including antidiuretics like desmopressin ? http://bit.ly/2u2NOqK . Also you treat underlying disease (eg: diabetes) causing the symptom nocturia as that could cure nocturia,
Why this is huge short interest. Who are these shorts ( Debt holders ?? ).,
Pricing doesn't make any sense with what the next 2 years look like,
"Let's see, JAZZ has revenues of 1.4 Billion a year.  Jazz has a long history of acquisitions. Avadel has a market cap of a paltry 290 million. I think Jazz has to make a play to avoid its lunch being eaten.  The longer it waits, the higher the price.  The company has reached $11  four times in the last year. The chart indicates higher highs and lower lows. The remaining questions are: At what price per share will AVDL allow itself to be bought?  $15? $20? $25? Or will they be opposed to a buyout altogether? I think 10 x current share price ($70) as the writer alludes to is rather steep. Of note, Jazz bought Celator for twice it's market cap.",
Does the $105-$125 million guidance for 2018 include the $10-$20 million for Noctiva?  Thanks,
"The Rest-On trial is ongoing but simply has been slightly delayed because of patient recruitment.  Narcolepsy is a rare disease and it is difficult to find treatment naive patients.  Read the trasncript of the cc carefully-enrollment continues and there is no reason to suspect that the product will not be brought to market.  The stock sell off reflects some disappointment at the slightly slower pace of the trials.  However, the pharmacokinetics show that the targets as to blood levels have been met.  Simply a matter of time.To be honest, it is difficult, indeed almost impossible,  for me to conceive that Jazz would allow FT 118 to be brought to market under the control of Avadel.  Virtually the entire Jazz franchise is in the Oxyborate space and Jazz controls the price of the drugs.  I believe that there is a very significant chance that Jazz will attempt to purchase Avadel-and relatively soon.  I am not certain, but once the Avadel product is brought to market the purchase of Avadel by Jazz might well be prevented as being anticompetitive. One can be reasonably  sure that the BOD at Jazz is up late wondering what to do, i.e., if and when to purchase Avadel.  Think carefully about the implications of the new FT 118 product on the future of Jazz and put such considerations in context.  If you were running Jazz and your revenues and control of a given market were entirely based the treatment of a single disease using a single product, would you allow another company to control your destiny?The Noctiva launch occurred significantly ahead of targets and as stated shipments have already started.  It is pretty obvious that initial use will be by Urologists.  However, one expects use of the drug to rapidly increase-especially in those settings in which falls are a major risk to seniors and those who are disabled, i.e., nursing homes, etc., etc. Once again, put the use of the drug in an easily understood context:  Your elderly father has to use the bathroom 3-4 times each evening.  He is becoming unsteady on his feet, and has already fallen several times while stumbling from his bed to the bathroom.  Noctiva is a drug that is  affordable, and will decrease the risk of such falls and in so doing will prevent serious injury and perhaps death. The cost of hospitalization and replacement of a broken hip would cost thousands of dollars, and the use of the drug several hundred dollars a year. What would you recommend your Dad do-take the drug or risk the fall?Although the last few months have been disappointing to those who own Avadel stock, the company appears to be well managed by experienced individuals with years of experience in the pharmaceutical industry.",
Two presentations this month; maybe they'll impress someone.,
stock is down because they delayed the NDA due to slow recruitment.  Funny that people would sell at these levels due to a few month delay.,
"My  simple Enterprise value calculation- For current products which are generic in nature 3X sales - For Noctiva it is 5X of peak potential sales- FT218, since still in Phase 3, I will give them 1X of peak potential salesIt seems market is not optimistic about Noctiva ( Allergan dumped this product )  and FT128  (?? )Considering above facts I tend to think this stock has more upside than downside.",
So you think it Will hit 70$ in 2 or 3 years?,
Like I said: the time to recruit is a risk. It happened. Again. Guidance withdrawn. They have known since end Jan...,
Anyone join cc? Why is avdl so weak after cc?,
"Specifically where?  Looking at their most recent investor presentation they present some subjective highlights on slide 22:  very much not the same as showing actual data w PK response curves.....They have the ""data on file"", why not disclose it?  What are they trying to hide?",
Why stock is tanking today? IS ER very bad or it is guidance ?,
"Why has AVDL never disclosed data from its PK study, beyond touting a couple of pieces of data?  Given how detailed they are with financials in investor presentations what are they trying to hide by not providing data on PK study?",
"218 is really ZyremER. Risks are different here: the snafu kind, and the time-effect of recruitment - then possible legal moves by Jazz. The SPA excludes Zyrem and c/bis abuse from trial - who's left! - which explains the delay...218 label is different, so could take only 90ish%? of the Zyrem market. Safety though is better. Jazz has low Na Zyrem in the works, which will give them back some of the market. Still majority of the existing market is up for grabs + 50%: the market that does not want Zyrem wake-up call.So, on 218 alone this offers unusual risk/reward.",
when are the results for phase 3 expected ?what about phase 2 results ?,
"Nice write up.  I've been buying the stock over the last week or so in small bites.  Got the initial run up, now back for phase two....",Does Avadel Pharmaceuticals Have The Potential To 10-Double?
"Adoption of UAS:-First the military. -Then law enforcement/emergency response. -Finally, commercial companies.* Commerce will require comprehensive regulation and 5G telecommuications to be implemented before adoption en masse. Look for the explosion here between 2020-2025. Note that drones will basically become commoditized Internet of Things devices, where the big data they gather will be prize.",Send In The Drones
Long BLBD,
"With respect to the valuation screen how do you account for cyclical earnings? I'm guessing you do not. MU and AMAT, for example, would be expected to look cheap at the peak of their earnings cycle whereas they would look expensive when in fact they *might* be a bargain",
"I see in one of the figures ""StdDev"" as one of your risk statistics.  Stock price volatility or lack thereof is greatly overrated as an indicator of saftey or lack of risk, as the recent meltdown of VIX-related funds demonstrated.  The standard deviation of earnings numbers from a smooth curve or line would be more valid than such a measure of stock price IMHO, although if an earnings progression is too smooth, it could be an indication of creative accounting.  I remember one tech stock (VTSS)  circa 1998-1999 for which I could predict quarterly earnings to the penny by multiplying the previous quarter's EPS by 1.5 and adding one penny.  It truely was too good to be true.",
"The earnings expectations criteria doesn't work well IMHO since in many scenarios that will distort your screening. expectations are typically adjusted during the quarter, however even if revised slightly down it may be significantly higher than the historical series. In order to account for market expectations, it would rather be more interesting to compare the expectations to the historical series and/or technical parameters. Apologies if I misunderstood the method somehow.",
"Thanks for this, I use a similar screen. Don’t have time to do due diligence on such a long list, so I also check for 5 year average ROI, lower both requirements some, and use stricter valuation requirements. Long MU & SPGI.",
"I have two questions.One of the problems with an equal weighted portfolio when compared to a market weighted portfolio are the transaction costs.  You have allowed for transaction costs, but have you also considered potential tax costs in a taxable account?I see a very large increase in your portfolio's out performance relative to your benchmark beginning in 2009.  Do you have an explanation? What changed at that time which sent your stock price performance into overdrive? I would suggest it might be at least in part be the result of the near zero interest rate environment we have experienced since then and quantitative easing.  Also stocks at that time were on the whole very cheap.",
thanks for the article,
"The method relies on forward PE, and the stock needed to have increased earning expectations over the past four weeks. The backtest dates from 1999. Presumably that means you applied the algorithm to stocks in 1999 based on forward estimates of earnings at the time of the backtest (1999), and used analyst estimates to show increased earnings over the past four weeks in 1999. At least I think that is what your method requires. Where did you get the information from for 1999, and how did you select which analyst estimates to use to establish that the forward PE was less than 25?",
"even though back tested , criteria for selection that you apply are interesting and makes sense and should withstand future returns against benchmarks perhaps.Like it.Thinking of subscribing, with at least 5 years horizon",
Thank you. Just clicked the follow button. I've noticed helpful contributions from you repeatedly. I appreciate it.,By The Numbers: Profitable Stocks With Reasonable Valuations And Rising Earnings Expectations
Thank you. Just clicked the follow button. I've noticed helpful contributions from you repeatedly. I appreciate it.,CoverDrive's 2018 Tesla Forecast: $2.8 Billion In Losses
It’s just a matter of time to AMZN & MSFT to have a better and cheaper offer,
"Nice article.  Gary, any color on competition and risks would be greatly appreciated? Thanks",
OKTA filled The earnings gap. I think the stock will trade in a 5% range for a week or two then another leg up. OKTA is being recognized as THE identity leader.,
"Hi, Now OKTA is at $40. What is a good number to jump in at?",
"Hi all.  For us ""newbies"" can you put the meaning of your abbreviations (in parenthesis)?  Thanks.",
Stock remains cheap on lt fcf potential. Addressing massive market in its infancy as emerging leader. Myopic focus on st multiples will leave you with regrets down the line. Company not even doing $300mln in revenue but on its way to billions at scale with huge fcf. Stay long.,
100% on target at 4 billions way over price dot com bubble territory,
"Great article on many fronts. For traders looking to peel off profits, I agree the stock has had a massive run. But I wouldn't try to time entry and exit points if this is a long term investment.  Good luck all!!",
"Gary, this is one of the best articles I’ve ever read on SA. Well balanced, provides facts, gives analytic information and your personal view. You discuss both sides of the issues. Well done!!!I’m curious why you wouldn’t recommend buying puts to hedge the downside risk while still maintaining the upside. Insurance still isn’t that expensive relative to how much a continuity subscription model can grow during its hyper growth faze. Look at what is happening with VEEV’s stock price. IMO OKTA is 3 or 4 years behind it in revenues lifecycle but can continue its upward trajectory. No doubt neither VEEV nor OKTA are cheap but IMO LONG TERM investors should focus on the strong FCF potential and continued strong revenue growth. IMO I believe such investors should maintain a long position but utilize outs to hedge against a major stock correction. This is especially true, if similar to you, you have held the stock since OKTA has gone public. I’m in that boat too. Long and strong!  Again, nice job for the excellent article on a little known stock. Of course this is all my two cents. Slow and steady!  Good luck to all!",
"Onboarding emoloyees, managing levels of security, passwords, etc., is a headache - OKTA makes that headache go away.",Okta: Racing Ahead To A Huge Valuation
"oh, and also they ended up being complementary with PCSK9i being brought in for worst cases where LDL levels could not be controlled by statins alone",
"I think that's the same problematic as whether PCSK9 Mab inhibitors are statins killers.. Sure they work nicely, but they are so expensive for a limited benefit that it's very hard to get it covered by insurance. So in the end, good old cheap statins win and sales of PCSK9 inhibitors have been a disappointment.",
"Thank you Zach (sorry I spelled your name incorrectly above; brain quick, fingers slow). I appreciate you taking the time to delve into this tricky realm.",
