字段,标题1
JamesHPCPYes I see your point. What I was wondering if UTX the new entity would maintain the dividend of the old parent.  I assumed they would keep the old ticker?,
"eaglebear, Think of the shares in the new entities, or entity as a ""dividend"" also the potential for another dividend payer to acquire and you will recieve dividends via the new owner.",
UTX is very aggressive in these kind of situations. Otis and Carrier are excellent nearly recession proof businesses and are world wide leaders in their respective fields. I would see a spinoff as being most beneficial to unlocking value of these great businesses to shareholders. I am long UTX and will remain so.,
I can't wait to get my shares in UTX.  Long COL.,
Do you think UTX would maintain their dividend if the split up to occur? Does COl combined dividend make this possible? The dividend is my most important consideration!,
"I don't know all of the capital markets considerations, but it strikes me distributing shares of Otis and CCS to existing UTX shareowners via a spinoff would make more sense than IPOing these firms (tax-free, avoids underwriting fees).   UTX doesn't need cash to finance the ROC deal, it can simply load some of its debt onto Otis and CCS.  This would require issuing new debt and retiring existing debt, which would carry some cost, but it's certainly do-able.  Otis, in particular, is a very strong cash generator and therefore can support higher leverage relative to it's size than UTC as a whole.  Another option would be to separate Fire & Security from Carrier and sell it to a strategic buyer to generate cash.  Although UTC once touted the synergies between Carrier and Fire & Security, they are really separate businesses with distinct customer bases who purchase at different times in the construction/ownership cycle.   However UTC accomplishes this breakup, shareowners should benefit.  There is nothing these companies can do as part of UTX that they can't do better as independent companies.",Dis-United Technologies?
"Hey guys- thanks for being interested! Unfortunately, and regretfully, I did not ask about the related party transactions. Secondly, the CFO made it seem that the Chinese cash repatriation item seemed to be more of a timing issue and that it should be stated as ""not if, but when they will receive the capital from China"". In reconciling, two quarters ago, the company had strong international sales which led to the build up i capital. Outside of these two items, he did not divulge much value-additive information that could not be discerned from the earnings call. But leaving the conversation, I believe that management is quite incompetent in regards to capital allocation, especially putting too much emphasis on the Chinese cash, which apparently partially led to the decision to decrease the dividend. Between those two items and exorbitant spending on the new headquarters and a few others things (i.e., potentiality of have the new CEO's options priced much lower) has led me to believe that they will continue to destroy shareholder value, especially once they significantly grow their cash balance. The quote I mentioned on another blog: ""Payouts to shareholders reduce the amount of capital that would otherwise be invested in low-return projects or wasted.""If you'd like to talk more, send me a message! Seems like a potential activist situation to me.",
"Hi there, Thank you for the article.  Curious about your thoughts on two items spotted in the footnotes of the 10Q.1) RELATED PARTY TRANSACTIONS: The below are actually a meaningful percentage of revenue and depending on which division this spending went to, may be even more significant.a) ""During the three and six months ended December 31, 2017, an adult member of the immediate family of Mr. David Hall, the President of the Company, paid grading and authentication fees to us of $451,000 and $1,255,000""b)""An associate of Richard Kenneth Duncan Sr., who as of July 2015 was the beneficial owner of approximately 5% of our outstanding shares, paid us grading and authentication fees of $80,000 and $282,000, respectively, in the three and six months ended December 31, 2017""2) CASH: A majority of their cash balance is in China and cannot be reliably repatriated.""At December 31, 2017, we had $8,727,000 in cash and cash equivalents, overseas cash balances were approximately $5,511,000 at December 31, 2017, of which $5,041,000 was in China. Due to the evolving exchange control rules in China, delays can be experienced in repatriating funds from China."" Anyway, these items raised a red flag for me. Curious if you have an insights.  CLCT's IR did not respond to my inquiries.",
I would think that business is booming considering the fact that turnaround time for a card grading submission went from 30 to 90 days. Cut spending and improve efficiency will improve the bottom line and stock price. Avoid this stock in the near term.,
"""It's been around since 1986 and a good amount of company stock is owned by insiders and about 10% is owned by the President David G. Hall, which shows that there's room for massive growth in China."" I do not understand the point of this sentence, which seems a total non sequitur.  What does David Hall's share ownership have to do with China growth potential?",Collectors Universe Is Finally Taking A Step In The Right Direction
"""It's been around since 1986 and a good amount of company stock is owned by insiders and about 10% is owned by the President David G. Hall, which shows that there's room for massive growth in China."" I do not understand the point of this sentence, which seems a total non sequitur.  What does David Hall's share ownership have to do with China growth potential?",MindBody: Technology And Health Gaining Traction
"""Bears need to understand this is a disruptive technology, pretty much the first of its kind.""Wow, how can people be so naive?  TSLA's insolvent; Musk takes a fat salary and perks while the Company has ZERO profits (and no reasonable expectation of EVER making a Profit).No wonder the sheep get skinned by these con artists.  Truth is shunned and BS by a high roller on other people's money gets credibility.It would be hilarious if it wasn't so sad.",
"Bears need to understand this is a disruptive technology, pretty much the first of its kind. Profits will take time, Tesla will be the leader in the growing EV space and by 2020 will be printing money.Long Tesla, forever. 500B market cap easily (eventually)",
"On what plant does Tesla become worth 10 times any current auto maker on the planet?  Do people really think that with 100 years experience, Ford, GM, BMW, Mercedes, Volkswagen, and Toyota are all clueless?   Tesla got an early start, but VW, BMW, Audi, and others will catch up quickly.  What drug would make someone think that Tesla can become over 10 times BMWs current market value,  If you are going to write and article, first place your chair and laptop on planet earth.",
"It is amazing that Musk never run out of gimmicks, and that's what keeping TELA price sky high.  In fact, Musk should step down as CEO and let a more business minded guy to run the company and make profits.  How many key employees left TSLA and problems with productions including Mega Battery plant. Musk does not need to get paid as CEO, the money he has with the skyrocketed stock price is far more than any comp. he'd get. Wake up!",
"Tesla is a short. The problem is that Tesla is what I call a HYPE stock. It does not trade on fundamentals. The Tesla shareholders treat Elon as if he is a God. No matter what he says or does, what excuses he gives, the shareholders just suck it in and push the stock up. This can't last, but how long it will last is the million dollar question. If you know the answer then you will know when to short the stock. Not for the faint of heart.",
I am interested in hearing about Tesla's path to zero.,
"it is a very crazy plan and it reminds me to ENRON. A lot ""in the air""...It is a kind of marketing and ir. Many small investors see the potentials Musk is telling them but not so much the risks....Tesla will have much more turnover with the Model 3 but will Tesla make money ? How many Model-3-buyers are staying when they don´t receive the car within....i.e. 2 years ? The competition is not sleeping and the fuelcell (hydrogen) will enter the markets within the next 2 years in a big way (plus H2-infrastructure); what Musk is doing is over-optimistic....That is the danger....",
"""In the first scenario, in which EBITDA margin is incredibly low at 3% while sales reached $175 billion, Tesla would be selling slightly more cars than Ford or GM.""This scenario is priceless entertaining.  At least it doesn't require selling more cars than Ford and GM.",
"""However, if Tesla is able to achieve $75 billion in sales and $14 billion in EBITDA, investors will be encouraged by a clear path to profitability as Tesla expands market share."" Sorry - I don't get it. So in this scenario, the company has *less* sales than GM with a similar EBITDA - but is supposed to be worth 10x the current value of GM. How does this make any sense?",
And Tesla is going to to reach this mythic $650B by delaying until June any current Model S or X orders???,
Tesla’s market cap will hit zero before it hits 650 billion.  The current operating structure is a house of cards that will soon collapse.  That is not to say a new Tesla will emerge from the ashes.  It will be named Phoenix and Elon and the current management team will be long gone.,
"Folks, where is your fantasy? The future is traded at the stock markets, isn't it?Ever heard the word acquisition with respect to growth?And who says that Tesla has to build up each prod line on it's own?As we see with M3 this may take several years per line.In 2002 I was working as a subcontractor for an ECM company which made solid 3 billion turnover. They got a new boss and he claimed that the target is 60 billion in 12 years.""Ridiculous!"" was my first thought, 20-fold in 12 years? Never ever.But then they did interesting acquisitions again and again, the portfolio grew year by year.They even took over competitors that were almost at the same size as they were.When I left the project after 5 years, they already had reached a turnover of 30 billion.I have no doubt that they have reached their goal even before the end of 12 years.So why shouldn't Tesla take over a small (or big) assembly plant and build the semi and roadsters over there? E.g. Karmann in Germany or former Opel (GM) production plants?I think there are quite some options available spread over the planet.And luckily Tesla has a high share price they could offer in exchange?!- I wouldn't laugh too early about such plans.",
"I cancelled my model 3 order in the UK. After being amongst the first 1000 people to place an order here, having just been told it’ll be sometime in late 2019 or later before I’d get delivery, there’s no way I’m being kept waiting by vapourware. Quality control on this model seems to have gone through the floor too.Tesla is given too much slack because Musk delivers a great narrative and sends rockets to the stars. If only he could deliver his cars the way he can his payloads, I’d have more confidence.",
"Too conservative, hopefully things go well and Tesla will exceed 1 trillion in market cap. Time frame of about 10 years, so around 2028.",
So Tesla now reports it has 37500 employees plus. GM has 15 times the revenue yet only 5 times the number of employees. What happened to all the automation??,
Whats the stock even up 6% on the last two days? Good spacex news?,
At any moment TSLA is going to take a sharp turn down to 0 and Elon Musk will collect no compensation. We know this because all of the prolific and anonymous writers tell us this on a daily basis.,
"Can someone please explain to me - why if there are so many TSLA haters, does the stock trade at current levels?Hundreds of the worlds largest institutions own TSLA.. Are they all idiots? It’s obvious the mkt is placing a huge amount of faith in TSLA, despite knowing all the risks and all the fraud Blah blah that you all so hastily mention!",
As Tesla powers forward margins should improve tremendously for the ICE industry as suppliers battle over dwindling sales.should be interesting to watch their product portfolios going forward (Ford vs GM in the monster SUV segment for example).Interesting times in the Automobile Industry.,
"$75 billion in sales would be:100,000 Model X and S at $100K each - plus1.5 MILLION Model 3 at $50K each - plus$10 billion of... something else, of which they're selling next to nothing at present.Yeah. That'll happen.",
"What obstacle are there to stop Tesla|SpaceX merger? Everyone gets diluted but Musk, but shareholders don’t seem to mind the dilution.",
"The comments here remind me of the comments on Amazon a few years ago.   If I recall, the bulls won that fight.",
"Tesla's path to $650 Billion in losses. Lead F Elon not into greater losses, he can find them autonomously.",
"Must be the semi-trucks TSLA is going to produce.  After all, when you cannot get your car manufacturing stable, just start something else.",
"This is the kind of nonsense we saw at the peak of the internet bubble back in 1999-2000. Remember JDS Uniphase and Cisco as the first trilllion dollar company? Solomon was right, there is nothing new under the sun.Bubbles, manias, and popular delusions continue because human nature and emotions never change.",
"I do think it could happen, nothing seems to shake the faith of the true believers. Just look at the froums on the Tesla website. Actual owners are looking for advice on issues they are having with their cars, not even bashing the car, just wanting to know why the lead-acid (100 year old tech) keeps dying while the car is on the charger (apparently The Elon hasn't realized that you can do step down charging from a 48V system to a 12V system, so the car's main battery can't open the doors or anything while the car is ""off"" and the 12V batteries are not lasting even 2-3 months in brand new cars, but I digress).  At any rate they are just looking for help fixing the issue from other owners because the service centers are too backed up to fix their cars right away, and they get rabidly attacked by other users for daring to post anything negative about the Model 3. Users are telling them that they should be thankful that the Good Elon has given them a miracle car, and not to complain about the fact that their brand new car doesn't work. Honestly, spend an hour reading through the threads, it's a fascinating case study.",
What I don't get is why there are no profit provisions in the CEO/PR guru's option plan?He seems to get paid via phony metrics pumped up with OPM. This looks like a stock pyramid system not along term going concern.,
Reading an article like this makes we want to leave the stock market altogether.  I mean if shareholders of companies are really this delusional.........i think I'll just play blackjack,
"The comments are interesting. Maybe I missed something, but I don't have the impression the author is Tesla bull or Tesla bear. To me, the article points out, by using the market valuation of mature automobile manufacturers, the most likely path for Elon Musk to receive all the compensation. Nowhere in the article did I get the impression that the author wrote it would happen.I agree with the author that the MOST LIKELY path towards achieving all the compensation is through the modified margin (EBITDA) route. Whether or not it will happen is a different article.",
"Uh, where's that path you're talking about?This is literally the Underwear Gnome plan:1. Elon has $650 B plan.2. ???3. Profit!",
"stuck Comments (478) |+ Follow |Send Message |Mute  I too read the title of the article and was sure it was about Tesla's debt. This company does not have to market cap of Ford or GM because it is not profitable. And I do not think Elon Musk is worth 50 billion in market cap. I do not understand how billions in loses and a total cash burn is worh so much in this market. Pigs do not fly.Actually TSLA has a larger market cap than Ford or GM, just to be accurate...",
Tesla and Starlink would work. Not Space X rocket business. Tesla was lauded as a upgradeable car by Musk. Starlink could provide a worldwide communication network for Tesla cars and Tesla Solar/Battery homes. I can Invision Musk selling the off grid home. Completely wire free home.,
"I know that it take both sides of a debate or consideration to provide balance.  I got it.But when so-called 'analysts' and talking-heads project, well, something simply beyond any business model since the beginning of time, I think I am going to take up Alcoholism.",
Elon is the man!,
"Nice.... incentivized to produce the lowest profit margin of any car maker !!  ,,,, by taking more and more risk with more debt, and by spending the cash as fast as possible... . well on its way to BK.",
Well said.,
What's more the $7500 tax credit will be halfed by the time they get to making the base model where the people buying are much mkre impacted and thus hurting sales.,
"I know, but it's everywhere, buy what's killing the Congo kids, they are limited.",
The only part of the article that made sense was the Freudian slip where it says 650 million instead of billion market cap.,
"Nice article. The higher the stock goes, the angrier the shorts get. They had their chance to get out at $299 last October. They'd be up 17% if they had gone long there and then. Meanwhile, stock keeps rising and progress is being made. Watch for the vitriol to increase. Seems they'd rather scream about losing money than simply go long and make money. That's a choice.",
"Fat chance of this.  Do Tesla's gross revenues from year one add up to even a tenth of $650 billion?  Never mind the question of profitability.  If you extrapolate Musk's handling of the company over another decade, $650B will come out fairly accurate, only with a minus sign in front.",
Tesla: the Amway of cash burn.,
"Same age, drank the Musk koolaide and like the flavor. Instead of my back to a window, I face out and view potential, not proven. Buy and hold growth, not consistent performers in an archaic industry. Check the horse market before the Model T, a consistent market to buy and hold until a new model appears. Ford was the model. Now Henry is consistent and Elon is the new view.",
Today Tesla had to unveil its loss statement for 2017.#cashburnfromoperations#showmetheprofits#instawrecksToday VW announced record sales and profits for 2017.#vwjustdoubledthedividendVW sells twice as many cars per week than Tesla per year.#puttingthingsintopers...,
Nice to know that Tesla will sell as many cars as GM! Small detail but where will they produce them/ 9MM vehicles out of Fremont? Interesting! Then are they going to have just the 3 models? I suspect product development costs will go up 10x. This is all so unrealistic for a firm that can't even pay its suppliers on time,
"TSLA is 3 distinct product lines. All products essentially are battery related. EV line autos, trucks and software. Solar for homes, farms, and business. Battery Storage for homes, business, and utilities. The utilities aspect I find most interesting as it allows for wholesale bypass of PEAKERS. Cost effective way to provide peak power automatically as needed without firing up expensive generators..... lowerUtility bill the result.",
"An important piece of the puzzle is the talent issue...major automakers can draw from a far larger pool of engineering and marketing talent around the world, and can offer a candidate much more than can TSLA, including promotion and advanced projects backed by a far higher level of R&D spend. A brilliant young engineer would be insane to work for Tesla if they could work for Toyota, Honda, VW, etc. TSLA is simply too small and under capitalized to compete.",
"Cornerstone,     This is a long shot, but is there any possibility that the compensation plan was just a hype piece to 1) get national attention & praise thrown on Musk, 2) fill up the kool-aid jar of expecations for the faithful, and select SA writers  & 3) to distract investors from talking about woeful Model 3 production?",
"LOL, they can’t even get one Model 3 line running smoothly, but they’re going to fund and stand up the 10-20 additional factories it would take to outsell Ford or GM?",
"But of course “None of it is intended for dynastic wealth creation,” he said. “The reason that it’s important to me personally is that there’s some pretty big things that I want to do.”Which I take to mean ""Sure, I'm in it for the money.  The only reason there won't be dynastic wealth creation is because I plan to spend it all setting up my Martian colony""",
Why only $650 billion and not $700 billion?,
"He's growing too fast, he should have fine tuned production just with the S, before jumping into mass production. After 500,000 cars sold, the tax credit $7,500 hits the maximum allowed. The model 3 sales could be impacted when competitors don't have that problem right now.",
"I classify TSLA is a cult stock. The more money it loses, the more its share price goes up. Wellwhat do i know. All I know is this, all the EVs and electric devices need lithium and cobalt batteries. So I stick to my lithium and cobalt stocks since late 2016.",
This is funny. But I guess this is how most of its investors think about the company.,
"A relatively bullish article on Tesla.The question I have for the author is:  If you are bullish on Tesla, why are you not a shareholder?I am not bullish on Tesla.It is losing $11.83 per share and is priced at 352.Benjamin Graham would be rolling over in his grave.But I do give Elon Musk a lot of credit,  He is a visionary with a lot of grand ideas.Like sending 100,000 people to Mars.  Can we make a list of all of the people who irritate us and suggest that Elon offer them free one way tickets to Mars?I plan to stay on earth.  After all, I am 62.  My next long trip is going to be to Vancouver in the summer with my wife.No plans to ever visit Mars  Or the Moon.  Or Saturn.  Or Uranus.I like to keep my feet firmly planted here on earth.",
"It would behoove this Author to read, with interest, TSLA's just filed 10K.That should serve as a guidepost to determining the probability of $650B.LOL - I get a kick out of some of these Articles.",
why stop there? 6 Trillion!,
It may turn out that Tesla matures to be the biggest Wall Street scam ever.,
Some of those charts look like they were borrowed from Madoff.http://bit.ly/2sL2Ws8,
650 Billion debt the way things are going,
I too read the title of the article and was sure it was about Tesla's debt.  This company does not have to market cap of Ford or GM because it is not profitable.  And I do not think Elon Musk is worth 50 billion in market cap.  I do not understand how billions in loses and a total cash burn is worh so much in this market.  Pigs do not fly.,
I think the true masterplan is to accrue $650bn in LOSSES...not an impossible goal if Elon continues feeding the narrative successfully...,
"Folks,I do not have TSLA, but I have a lot of LITHIUM stocks. Whether TSLA making profit or not, the company still needs a ton of lithium and cobalt for its batteries. Does this make sense to you?",
"OK --I am very optimistic about Tesla's possibilities once they struggle their way out of current woes, but..$650 billiion?  I'll need something stronger than coffee to swallow that one.Not saying it couldn't happen...but I'm sure to be out of the stock long before that.",
"Margins will come, because products are sold as premiums not 99cent store items.Tesla IncNASDAQ: TSLA - Feb 23, 12:00 PM EST352.30 USD Price increase 6.12 (1.77%)and the markets are agreeing.",
I do t think musk has any talent to run a capital intensive manufacturing company at a profit. And every single quarter he proves  it,
Saw the title and thought the author was talking about debt.,Tesla's Path To $650 Billion
"Stephen,Thanks for a rare article about PH, one of my 2 favorite industrials. I will be following you in the future.",
"I very much like and own PH.  It's valued at a discount with a PEG value of 1.26x, one of the lowest in the Machinery industry; their PE is 21.50x, below the industry median of 26.20x. I'm buying more today.",
"Set a 20-input DCF model to run for a decade using author's 4% growth, tax rate dropping from 27% effective to 21%, resulting $133 intrinsic says something.",
Follow up- PH should buy MZOR and establish a base to grow from.,
I bought on the drop. What I like is the surgical devices aspect. Those devices and robots will grow big time in the years ahead. PH should grow in that direction too or miss out.,
I appreciate your coverage of the industrial sector.,
"Hedge your bet, and purchase a small amount a percent of your net worth, then if you are ""wrong"" and it declines, acquire more. I like this one too, and do not own, but too expensive in my view.",
"PH is a good buy today at about $183, for both dividend and growth.",
"I like PH but I think the current valuation is on the high side (forward PE around 20). I like it more in the $160 to 165 range. It's going to be several years before you see earnings of $16 to 17.It's currently a hold IMO. Well-managed, shareholder-friendly company.",Is It Too Late For An Early-Cycle Name Like Parker-Hannifin?
You got your deflation dip today.  Any updated thoughts?,
I would like to see SFM add a small dividend. They have the cash flow to do it and start down the road of becoming a DGI favorite.,
"generally agree, waiting for it to dip back down and well retake a position",
"People make a big deal about how Sprouts has clearly come out victorious against amazon... It seems like a joke given that its only been a few months. The only thing theyve shaken off is the initial market reaction. I have a feeling that 5-10 years down the line, Sprouts will really be feeling the pain through food price deflation and a level of creativeness that they will have a tough time competing against. I love sprouts as a company and its a very high quality company, except for the fact that profit margins are never going to be higher than 4%, and they would be lucky to get even that down the line.... However through growth over the next few years and share buybacks I think its a stock worth holding",Sprouts: Shaking Off The Threat
Maybe to buy a new mansion Who knows,
CEO just sold $19 million worth of stock:https://seekingalpha.c...,Featured Stocks In February's Exec Comp And ROIC Model Portfolio
Good analysis.,Quantenna Update: Bull Thesis Validated With Q4 Results
"It was mentioned in the earnings PR, too, but without the actual amount.""Net income for the year increased by $156 million or 131 percent, driven by a reduction in stock-based compensation expense..."".","Filing Season Finds: Thursday, February 22"
Just found out the FEDS balance sheet shot up 14 billion after the early Feb market drop so as expected they are back stopping the markets with QE4. Buy the dips brother. IMHO,
"While you all chat, I am buying more RIG under 10.  Chop Chop. IMHO",
"I think its important to list the number of high dayrate contracts Transocean holds.Poseiden      519k,      2028Pontus          519k,      2027Conqueror    586k,      2021Proteus         486k,      2026Thalassa       488k,      2026Inspiration     523k,      2020Enabler         424k,      2036Encourage    420k,      2035Endurance    458k,      2035Clearly Transocean has a nice revenue stream coming in for many years out. Ensco today stated a recovery is in the works. We now have many OSDs seeing a slow market recovery which they see picking up now and into 2019 and beyond. Thigpen accurately called the bottom in the market on their 12/16 conference call. Tendering activity bottomed in 2016.Transocean still has old rigs which need scrapping but it is a manageable situation. The credit revolver will be renewed in 2018. Better times ahead.",
"Doc - The very factor that would improve OSD climate, i.e., higher petroleum prices, will also cause large increase in what I would guess is a large component of operating costs, namely diesel fuel.  Is this a good assumption on my part, and if so, will it materially affect operating results for the OSD industry in general?  And, Thanks for timely article, I appreciate your very readable writing style.",
Long ESV needed more shares in the $4's maybe i'll able the chance again we'll see.. GL longs..,
"You do realise these RIG guys are always ultra positive no matter what the scenario? I hold both RIG and ESV, but not because of management's ever-glowing reports of recovery just around the corner. You need to make your own mind up.",
"From Borr Drilling, Borr Drilling said it expected dayrates to start rising into 2019 as oil firms increase capital spending, a view shared by rival Maersk Energy, owned by A.A. Moller-Maersk, in a Reuters interview on Tuesday.“There are clear signs that we have passed the bottom of the offshore drilling cycle and the activity level is picking up,” Borr said.",
"Hi, Trump. First, I don't want to pass myself off as some sort of bond expert; I'm not. However, looking at RIG's 7.450 %, maturing 04/15/2027, cusip 893817AA4; Moody's Caa1, SP B; last traded ~94, bottomed 3/2015 at ~46. Again, using this bond as a proxy (RIG's issued a fair number of bonds over time), I'd note that RIG's bonds, generally, seemed to have bottomed in the same time frame as ESV's (~3/2015); yet, while SP/Moody's have RIG's bonds rated lower than ESV's (and bear in mind, I haven't looked into the particulars of any of these bonds), RIG's bonds, as a group, seem to have trended to par more quickly than ESV's.Why? Well, I dunno. My legacy recollection re ESV was that they were the deepwater firm with the best balance sheet of the group. This may or may not have been/still be true, I'm not sure. Based on ESV's bonds having marginally better ratings from SP/Moody's, I supposed it may be. However, my immediate, unscientific take away would be that the bond market, for whatever reason, may think RIG is marginally better levered to a recovery in the deep water market than ESV. RIG's bond ratings generally seem to be from ~Q3/17, so they might be a little dated. But, as those ratings essentially stink (worse than ESV's), all else equal, while I'd class the general price action in RIG's bonds as encouraging, I'd still consider an investment in RIG as a touch speculative.But that's just me. If any of this is important to you (or anyone else who may be reading), please do your own research. The reason I asked the question above re ESV is that I am curious if the author (whose work I find quite good) ever considers this type of angle, or otherwise has any thoughts.Any bond guys out there who'd like to chime in?  Best of luck to all.",
"Hi, thanks for the article, I appreciate the point of view. Doc, I've enjoyed reading your stuff. I am curious, do you ever take a peek at a particular company's bond issuances when evaluating their equity?""Bonds"" can be complicated to evaluate. But, for my purposes, I like to take a brief look at the prices various bond issuances have traded over time to get a feel for things. For instance, Ensco issued a 5.200 %, maturing 3/15/2025, cusip 29358QAE9; this is a senior unsecured note. It last traded ~83, saw lows in 3/2015 at ~50, and Moody's currently has a B3 on it. Using this particular bond as a proxy of sorts, my take is twofold:1. the bond market is feeling a whole lot better about Ensco now than it did about three years ago, but, 2. it hasn't exactly sounded the 'all clear' just yet. To be clear, I'm not suggesting that any of this means that an investor shouldn't take a position in a name like Ensco. I think you raised a variety of great points above, and, as an investor in RDS, I am familiar with that company's affinity for deep water as a part of their approach to managing their access to and development of oil supply.  To me though, the pricing of Ensco's bonds suggest an equity position should be seen as speculative in nature.Best of luck to all.",
"I tend to disagree with the assessment of RIGs management.  I have listened to the conference calls and management in every conference call voiced caution with some optimism. RIG has fared far better than most of the drillers financially although they get the most criticism. Hindsight is always 20/20. We both know some guessing is involved when time the deflection or inflection of a business. I will say if RIG was as optimistic as you say, they would never have stacked more rigs than any other company early in the game. The early stacking of rigs made a huge difference in their financial picture today. Let's give them some credit.",
"Fluidsdoc,Thanks for your comprehensive article. You make a compelling case for a long position. I would agree with you that, given a long enough timeline, these stocks have a good chance of paying off. However, for me in this current environment they are simply trading stocks but I'll be watching closely for a shift in market sentiment. As an aside, RIG shares have been ""hard to borrow"" for the last three trading days meaning the shorts have piled in looking for another leg down. So far, they've been wrong.I listened to the conference call and if I had to sum it up in one word it would be ""hopeful."" However, to quote a line from the movie about Transocean's Deepwater Horizon, ""Hope isn't much of a strategy."" Good Luck and please keep the articles coming!",
I find your article most interesting.  I am long Noble at 5.59.  Thinking about averaging down but also am interested in CHK or ENSCO.  Mixed feelings.  I also believe that SDRL will be a huge opportunity this fall. (?),
"Also in RIG's case, I want to see them get their $3 billion bank LOC renewed.  It is due to expire in late spring 2019.  Management has been playing defense (can't fault them for that) while talking optimistically for 12-18 months now.  Issued higher coupon bonds to pay off lower coupons to extend maturities, over paying for Songa to buy their backlog and cash flow, selling the jackup business to Borr to get rid of billions in shipyard payment obligations.None of those things are bad - in fact management is positioning the company to be able to survive if the industry is slow to recover - so I give them credit for reducing risk.  However, bottom line is that RIG's management team is ACTING defensively while talking industry recovery!",
"Fluidsdoc,Thank you for a well written and thorough analysis regarding oil prices and their potential positive for the stocks of ESV and RIG.  You may very well be correct that now is the time to buy both companies, as well as NE, DO, and RDC (would not buy the more leveraged or the companies working thru BK or still in process:  SDRL, ORIG, PACD, etc.).I will readily admit that I will be late to the party, and am currently not interested in buying any OSD stock.  My main difference with your analysis is the following:1)  The cost of an OSD well is now low enough to encourage the E&P's to increase drilling.  The main reason the costs have been reduced is the day rate the operators are paying the OSD's is a fraction of what they were 3-4 years ago.  What if day rates rise as you predict?  Then one could readily argue that the resulting higher costs of said wells will curtail activity.  We COULD BE in a catch 22 situation, where the only reason operators drill is because day rates are so low.2)  Higher demand is one side of the supply / demand equation.  On the supply side, other than HE rigs in the North Sea, the UDW market is very oversupplied.  There are simply just too many 5th & 6th gen floaters to put back to work before day rates can rise to profitable levels.  The sheer number of UDW floaters should produce a much slower rebound in day rates than you and other bulls are predicting.3)  Your quote from RIG's CC:  ""And while we have yet to see a point of inflection in the UDW market, the increase in tendering certainly bodes well for the future.""You emphasized the 2nd part of that sentence, but I would argue that the first part of the sentence is more important.  There is currently no point of inflection in the UDW market, and with companies like RIG begging for, and willing to take BE or slightly positive cash flow day rates, there can be more pain for the OSD's before things improve markedly.4)  You peaked my interest regarding the E&P's you mentioned, so I went and looked at RDS's 4QCC presentation.  On page 9 of that presentation, I found the following of great interest:  Titled ""Capital Investment 2018-20""DW      $5-6 billionShale   $2-3 billionTotal    $25-30 billionAt least $25 billion in share buybacks from 2017-20.In other words, Shell's is estimating that they will spend about 20% of their total CapEx on DW and 8-10% on shale.  Further in that presentation (p. 22), Shell gave their priorities for spending cash flow:1 - Debt reduction2 - Dividends3 - Buybacks and capital investments.Thus from Shell's most recent investor presentation, it appears that they have a relative lower priority for spending cash flow on DW or UDW.Again, I will readily admit that I will miss buying the OSD's at the bottom of their prices (could have already seen them).  However, given that RIG and ESV will both see larger losses this year (as PapaWhisky correctly points out, many legacy, high day rate profitable contracts are rolling off and being replaced by much lower day rates that don't cover total costs), buying them today could be premature.I would also caution you that RIG's management team has been the most optimistic of any of the OSD's as they have been seeing an industry turn for over a year now.  When I see day rates at profitable levels, then I will know it is time to buy.  The stocks may be higher then, but I will have a greater degree of safety, and not run the risk of ""dead money"".Again, a good article on your part!",
Nice article. Back up the truck.,
"My Good Doctor,Not to be rude, but I think you're circulating a couple of stands off bottom.You know that RIG now is dominated by a huge backlog of industry-leading contracts at $400-500k dayrates or better. These contracts start expiring this year and will continue to expire for the next 6-8 yrs. And they will be replaced (IF they are replaced) with breakeven 'keep the rig working' contracts.Against that backdrop we can only see declining earnings for RIG well into the future. How do you square that reality with an enthusiastic 'buy' recommendation for RIG?",
"I bought at 4.80, happy",
Brilliantly written and timed article mate. Thanks - keep your good work up!,
Chevron for several years now has been selling GOM assets. It has a fraction of what it used to as its moving heavy into Shale. Your stock pics are just fine if you have patience and time. Lots of time. Did I say patience ?http://bit.ly/2F2c0NWhttp://bit.ly/2sQiivdhttp://bit.ly/2F2h9pg,
"Did the same two days ago, and more yesterday with ESV. Another broken wall street narrative, wherein offshore was declared dead and shale will rule the future... coming to an end.","Transocean And Ensco, 2 World-Class OSDs At Fire Sale Prices"
"Did the same two days ago, and more yesterday with ESV. Another broken wall street narrative, wherein offshore was declared dead and shale will rule the future... coming to an end.",Publicis: Valuation Discount Is Unwarranted
"As a new investor , the baba shares I buy in NY, is it like an adr?Something in the back of my head seems to be telling me that at the ipo there were real Question re ownership,of baba shares and the company itselfTia",
Should be $350 by Q4 2018 earnings,
"When I was in China about two years ago, I was not able to pay a small store with credit or debit cards.  The owner only accept AliPay or WechatPay which I did not have.  I had to negotiate to pay in cash which the owner accepted reluctantly since he had to deposit the cash while the mobile payments would show the cash in his account instantaneously.  Very impressed.  Also noted on Youtube that many wet market small vendors also hang a QR code for people to pay for purchases averaging about $1 and even many beggars collect using mobile payments which would show the donations on their smartphone immediately and they say ""thankyou""!  We have not seen anything remotely close to that in the USA yet which may mean huge potential for Paypal.",
"By the way, swapping 37.5% royalty for 33% equity to go IPO, is a win-win-win for BABA equity holders, Ant and Ma Yun. Ma will be richer than Bezos with this stroke genius!",
"With IPO of Ant, Ma Yun will be richest man in Asia by leaps and bounds (possibly top 10 globally), because he (and unknown associates) own 67% Ant!",
