字段,标题1
"Is there really anything to see here? TSLA can always decide which is more favorable to use, cash or stock, based on timing of cash flows. The dilution from these convertibles was already expected, and I'm glad they are managing cash. As for the unregistered offering, this article pretty much just wonders about it. There's no useful conclusion, just skepticism. As for the ""SEC investigation"" references, they just point to another author who ""hinted"" at them. FUD.",
Nice article Gator.Cash is Tesla's biggest headache going forward. They should have been better stewards all along. History is repeated once again... Longs need to be heading for the sidelines now. If they wait too long there will not be any buyers to get them out.When this house of cards collapses they will not be able to say they were not warned.,
Excellent research by this author (s) ! Thank you for your collective efforts. When the Head of the SEC reads this he will sell his Model X and ask for his M3 deposit back !Its clear that TSLA is having / anticipating massive cash flow issues. Their management of these issues are centered around keeping the stock price above $300 (now the 130% conversion over $140 / share makes sense !!)...at all costs.There had to be a reason that their last CFO resigned after a short stint. maybe he finally finished reading all the Debt covenants. The original CFO came back on board. He must have been complict from the beginning.,
"Excellent article.  Combined with TSLA's reduction in inventory, taking deposits for vehicles not yet being manufactured, and reduction of X/S production, it is clear that TSLA is now in a massive cash conservation mode.  Whether this will this permit TSLA to survive long enough to ramp up Model 3 production and the impact on future profitability by these moves are open questions.  And the future level of dilution is also open for debate.  Of course, even if they've bought themselves enough time, and dilution is not a concern for the company (though one day it will be for shareholders) eventually they'll have to turn a profit.",
"Superbly researched piece on two important topics that have been ignored by the rest of the business press:(1) Tesla's quiet change of course in how it settles the convertible notes, and(2) the odd recent pattern of unregistered securities issuances.Thanks, Gator, another terrific job.",
C,
All debt replacement with new notes will be at higher rates and widespread awareness  of your analysis will probably exacerbate the discount in trading current notes.  All this drives up costs and lowers margins.,
guess you didnt get the memo. elron mush is the best ceo in history!,
and yesterday people asked what news was pumped so the stock went up?Well see how it is donehttp://bit.ly/1rjDbBh,
"When this thing flames out, it's going to be spectacular.",
"Being unorthodox in a small fashion may lead to a temporary advantage in the marketplace, but sooner or later every endeavour has to make economic sense if it is to survive.","Tesla's Change Of Course On Stock Redemptions Signals Cash Flow Distress, Hints At Possibility Of SEC Issues"
"@The Value Portfolio - I like MPC and what it is doing in terms of dropping down assets to MPLX. However, why do you believe MPC warrants a P/E of 20X? The petroleum refining and marketing business has a history of being volatile based on crack spreads over which refiners have little control. As such, I am not sure MPC (or any refiner) warrants a P/E of 20X on normalized earnings.",
Marathon will rise 20% in 2018.,"Marathon Petroleum: MPLX Drop-Down, Holding Onto Speedway Will Increase Long-Term Value"
CVS-Aetna merger reminds me of when Firstar Bank bought  USBankcorp. Everyone said a little fish cannot swallow a big fish. The little fish will drown in debt. We shall see how it works out this time.,
CVS is a great long term hold. They are reshaping the healthcare industry.,
CVS lost a huge number of contracts to UNH/Optum and others.  So now they take on a massive debt load to possibly over  pay for Aetna.  I sold every share.,
I have a 2/3 full position now. I'm looking for something of a dip once the merger actually closes as folks focus on debt rather than revenues and diversification (seems foolish to me but have seen it happen quite often). Plan to fill the position out then.,
CVS will not increase their dividend for 2 years. This will not deter me to sell.#keepingCVS,CVS Merger Is A Positive Sign
"PayGo. Is a reg that was activated when the government didn't balance a budget. So as a result of the reverse Robinhood our elected officials voted on there are cuts in 2018 to both SSI, Medicare, and Medicaid reimbursement. I understand that there is a wave of baby boomers who will pass through the SNF at one time or another. But how long can you sell dollar bills for 75 cents before you can no longer pay the rent?I own a lot of OHI.",
"50  Cal - What people here are missing is that the business model is changing and changing in a big way.  impersonal, institutional style SNF's are the model of the past and are extremely inefficient compared to home care or assisted living alternatives.  OHI needs to transition like others in the space already have and see where their business (revenue and earnings) falls and then adjust their distribution accordingly.  Could be detrimental to continue down the old model path--slowing or no growth will catch up with all financial statement metrics.  Just my opinion, but the research growth stated in the article supports what I am saying and not the current business model of OHI.  I know they are looking into some assisted living facilities more, this will be a good start.  They too need to dump as many SNF tenants as they can==they will continue to struggle to be profitable.",
"What am I missing here?  OHI has gone down everyday but one I believe in 2018.  Even after the tax loss selling should have put a bottom in, OHI continues to drop nearly everyday.  Now that relatives or in home care givers can get paid to look after people in need, there is much less need for companies like OHI and others in the business.  This whole sector is suffering and I think it will continue unabated for sometime.  I'm getting out now before this BLACK SWAN drops another 20%.  The gov't cannot continue to support operations like this with the rapidly aging population.  They will keep cutting subsides and implement more and more cuts in the future.",
"Disagree Andy.  OHI will continue to benefit from the growth in the SNF sector, particularly being the leader they have been over the long haul and will continue to be.  Our investment group has been long OHI for five years and our horizon window remains at 2 years+ for continued dividend growth.  We are confident that OHI's share price will rebound over the next 18 months by about 22 to 24 percent based on our calculations. Another attractive area for diversification purposes will be the oil field service stocks.  We like HCLP (long with a 2 year window).  Enjoy the ride and happy investing.",
"sme 20- maybe not all home care the same, just looks fragmented from my view. In some areas can't get workers low pay and lack of interest by employees as some conditions in homes unbearable. I'm not saying home care is not feasible, just can't see how the tsunami of retirees there families and people in dire need of healthcare are going to be taken care of. Yes some can't afford. No,can't let people lay in the streets. The numbers are staggering. A lot retirees willwill lose there homes or apartments do to expenses of healthcare beyond there control. I hear all this talk about job creation so my question is where are the workers? Going to be interesting to see how this plays out.  Long OHI.",
"All you who have loved ones in home care,how's that working out? Are you wishing for a break? Getting all your house work done? Need some more sleep? Sick of cleaning up messes? Home cares not all it's cracked up to be, it's a lot harder than you can ever imagine.",
Orianna is delinquent on it's rent payments and I expect more operators will follow suit. Once that happens look out. I know Brad trusts the management and I respect his opinion big time but I sold my shares today. This REIT is not a SWAN in my world. If everything lines up right there will be appreciation but I feel theres much better places to invest. I bought SPG today on a down day with my proceeds and I feel this REIT is a SWAN. Good luck to all and remember anything with a yield this high is flashing a huge warning sign.,
Long ohi for three percent... yes there are a lot of unknowns... what happens when this aging demographic fades into the as a non existent generation...,
"I believe home care is not always a substitute for SNF . The medical care at an SNF is usually at a higher level than home care . in addition I believe people in this situation cannot afford to maintain both a residence and an SNF . So , it is one or the other . The cost of a residence and the cost home care might rival that of an SNF . Any comments ?",
"So post after post the Republicans are going to cut, the Dems aren't...who knows for sure since Medicare is not being cut this year...but OI am tired of one political party being singled out for trying to solve this problem...oops I mean trying to rob old & poor people. The fact is pick you poison but the discounted unfunded Social Security, Medicare and Medicaid funds currently on the books is humongous (by poison I mean various assumptions and discount rates are applied but it doesn't help the agita. This does not count other future unfunded expenses (another set of poison) and meanwhile our military equipment is getting old. At some point the best way to solve the problem if there are no grownups in the room is a sovereign debt crises. The everything gets cut without any bickering. Just cut once, then cut twice, then (see Greece). I am not being factious. As long as solvng this problem is identified as a negative one political party issue, I do not have hope.",
"Of all the sectors that can be shot to hell with one stroke of the President's pen, SNF's have the best chance, given the insane cost of Medicaid.   I am tempted to give Andrew Hesch (above) a tweet about his Uber for home care nurses idea.",
Time to corner the market on adult diapers. I see in Japan they are converting some prisons into nursing homes.,
"The myriad of articles on OHI is starting to remind me of GILD of 1-2 years ago. GAG. The only difference is that the short- meister ""SHOCK Exchange"" hasn't weighed in yet... That's right, yet. Give him time. All the excellent articles seem to suggest to me the following. Long with a full position - watch and wait (me) or at most trim. Want to initiate a long position- not a bad idea, but layer in. Have a partial position and believe in the management and/or the enjoy the dividend - Buy a complete position. Don't like any of these ideas but want to buy a quality health care REIT. Get ready to buy Ventas, it's near its 52- week low( ~5%yield). Don't like any of these ideas. Go have some lunch and write another article on .... Yes OHI.",
Realistically speaking OHI can choose it's own path too be successful: option #1 consolidate ; option#2 Merger .   Would there be a path of least resistance between the two ?,
"I'm starting to be a little bit bored about OHI, too many articles lol",
"No discussion of tenant issues and highly likely additional rent concessions. Only a cursory discussion of interest rate outlook.I own some OHI, bought originally to be grown for the next 5+ years and then maintained as part of a future income portfolio, and am still reinvesting all dividends. However, if the share price happens to elevate into the  low 30s again anytime relatively soon (not highly likely, but you never know), I'll probably liquidate the position. Otherwise, I'll forget about the share price (mostly), and continue as planned. Probably.",
This is getting ridiculous.  Nothing has been learned in this article that hasn't been stated dozens of times in other articles.  When are SA editors going to reject articles that just take advantage of a stock's large following without adding anything of substance that would differentiate it from all of the other articles?,
nrb:  You just highlighted why I am BUYING more OHI at this price.  I am buying for higher long term yield so the capital price anytime soon is not a concern.,
down from 34 about a year ago...yield is great but the price erosion is terrible...crappy position...,
"again...my question remains....1) Medicare/Medicaid payments may shrink, causing pain in SNF  industry or 2) shall horribly funded personal retirees, with virtually non-existent savings, be expected to keep SNFs afloat and thriving...obviously, SNFs can only be funded one of these 2 ways, and I am beginning to wonder why I am so heavily invested in OHI...wondering....",
A lot of my REIT's are down and I just don't know which ones to buy in which order. have done well with OHI over the years.,
Growing Markets Mean Continued Growth For This 10%-Yielding REITif it was this simple OHI would not be sitting at near 52 week lows and selling at close to $12 off  of all time highs made about two years ago..,
The experts you quote are stating that Home Health Care is rapidly expanding.  OHI is in the SNF space(mostly) and home health care growth has been an argument for the lack of growth now hitting the tenants who rent from OHI.  Thus you are arguing against your conclusion that OHI is a strong growth company.  Might want to pull this and fix the statements as they don't fit with the rest of your conclusion.  Growth in Home Health care is a direct conflict to growth in SNF populations.,
Gets cheaper every day.,
Total steal at these prices IMO.,Growing Markets Mean Continued Growth For This 10%-Yielding REIT
Can current ADT customers participate in the IPO? Is there a phone number to call?,ADT Finalizes Terms For Multi-Billion U.S. IPO
My friend was telling me to buy this stock since October.  My question is why buy a stock with a chart that is taking a nose dive?  The blue chips have been doing great.  You could of bought Boeing for very little risk and done great on it over the last year.  I know this is a stock that could of went from 5 back to 20 but these drugs fail all the time.  Abbvie went from 60 to a 100 and it pays a nice yield and is way less risk.,
"SHOCKED, not really, just wish i bought puts.",
"So you don't think the cash burn will be different from the past with its 2 major lead compounds no longer being worked on?  I think it's more likely that there will be some sort of upside surprise from these very low levels on the business development front.  Not sure what it could be, but how much more negative can the news get for Axovant?",
"Not sure that it is a great shorting opportunity. It was probably a great shorting opportunity when it was in the 20s or 5s. If you want to look at positives, here are a few :1) Market cap is around 250 M and cash can be estimated to be 75%-80% of that. As of today, that justifies the current price.2) Excellent Management team - David Hung is an accomplished CEO and has an A class team. 3) Pipeline - There are 2 compounds in the pipeline - they may not be worth much but it is still more than zero. Also there is the chance of adding more to the pipeline.4) Softbank - The parent company which controls most of the shares has a lot of money to invest - the dilution and whether any investment materialises is open to question but this can help in a positive way.5) Delisting - Management may decide to take it private which may have some temporary upsides.My view is that this will hover between 2 and 3 for a couple of months until there is a trigger - i.e new results or addition to pipeline etc. I think this is high risk reward but lot of upsides possible.",
"'This is easily the worst piece of claptrap ever passed off as an SA article. An S-1 is simply NEVER an acceptable scientific source. If this was legitimate breakthrough research, it would have been published, with a lead investigator, an institution, an endpoint, and so forth, none of which is cited in the S-1. This company is a joke, and anyone who thinks GSK would willingly give away a potential billion-dollar drug for 5 million dollars is delusional.I don't normally like shorts, but I will enjoy watching them tear this sham to pieces.'- Me, commenting on APBK Axon promotional story, June 9, 2015",
http://bit.ly/2FkPJYW,
"Incorrect reporting- Positive Trends in Efficacy Seen in Pilot Phase 2  for Nelotanserin.  This compound, developed by ARNA, is the most promising of all Alzheimer’s drug trials .",
"Whats a good Short ?Lost over 10k in axon, mb i have the luck and can reduce it a Bit ...",
"Sold at the loss at open yesterday, glad I did.",
that brings the price to zero.,Axovant's Latest Data Is The Nail In The Coffin
"Out of curiosity, why don’t you own the stock of a company you write so positively about?","Recovering End-Markets, Margin Expansion, Potential New Platform Deal Give Colfax 100% Upside"
"Appreciate your viewpoint, you seem to have a glass half empty kind of attitude with this one.  A dismal outlook of revenues, earnings and deliveries vs mgmt explanations.   I think GBX has managed the massive railcar buildup and reduction in good fashion considering.  Their efforts to diversify rail car types ahead of the oil pull back provided a nice cushion despite the doom that was projected.    ""We question whether Greenbrier can meet the delivery of orders it already has in a timely matter"".  Goodness, with history as an indicator if there is anything GBX can do it is pump out rail cars.  If you are trading, some profit taking might be prudent, given the rise since 2016, but I would be hoping for a pull back to jump back in.   I usually lose at that.",
"What a hatchet job based solely on your assumptions which from what I can see, is based on your opinion only, without any  definitive facts. IE...your pure speculation.You obviously did not factor in any of the management explanations for this quarter...and in fact  I highly doubt if you even read them ...for if you  did.. you would have heard the following.-  sales were off because of delivery timing  issues in this quarter.- the company stands by its earlier projection as pertains to sale and  earnings per share.Logic dictates  that it is a lot easier to meet projections from  managements insight after the first quarter than before it  and considering they missed first quarter sales for this management to still stand by their original projections  they must know a lot more than your speculation which you backed up with no facts .May be you could comment and show this reader as to why you are right and management is lying in their  explanations as to their recent quarterly and   projectiins for the rest of this fiscal year.",
"If GBX were to drop to $40, I would buy the stock with any and all cash I had on hand. I doubt HBX will fall to that level. This last quarter in earnings  and backlog was an aberration and we will see improvements in the coming quarters . I still believe we will see $63 to $65 a share in 2018.",
"Quad 7,As a stockholder, I was disappointed with the last quarter but feel your report was a bit one sided. You failed to mention the one time charge to settle litigation, nor did you mention the increased tax rate from 29 to 33%. These two charges impacted the report. What’s going to happen with the new 21% tax rate? New orders were definitely disappointing but considering that many of their customers deferred orders during the last few years, I would expect that new orders will ramp up rather quickly in this improved business environment. Sorry, I just don’t share your price projections but I can assure you that if it ever even comes close to your target price, I would be a heavy buyer.",The Greenbrier Companies: Let It Fall
"Good article. Two reasons I am long FB (and AAPL) is the smart execution and restraint they show with acquisitions. They seldom buy companies but when they do there is tremendous value for them. Unlike Microsoft, which blew its wad on Skype, and has wasted billions in many other wastes opportunities. I would be so angry if I had been an investor in Microsoft (other than as an index holder).",
silent = idiotic posts every time!  grow up!,
short facecrap.  scandal is approaching.,
"Forget add and user growth. I suggest Facebook IMMEDIATELY change its name to FaceCOIN, or FaceBlock Chain, or something else buzzwordy.Stock surge guaranteed!!",
I'm willing to ride any falloff or slowing of ad revenue 2018 because I have faith in the strong leadership of FB's management team.  I am confident that their intermediate and long term plans will get executed without problems or issues and look forward to reaping higher share prices going forward.,
"“However, if you’re looking for growth like it had in previous years, you’ll be disappointed. ““For the now though, their financials will not be as impressive”For the most current reported quarter FB grew their profits almost 80% (top line ~49%) YOY. Not impressive?FB’s advertising rates increased 35% YOY. Not impressive?“...operating income could end up net negative as part of the company’s effort to push video content and strengthen security. Operating income has shown stable expansion since IPO, although the rate now has indeed slowed down from quarter to quarter (2017 to 2016).”What? No, operating income will not be net negative and the CFO did not state that. Income has been skyrocketing/ accelerating the last two quarters. At least your bullish :)",Looking For A Social Media Stock? Facebook Is Your Friend
@JRP3 How much money was raised in 2018 through assets loans. Once you understand that you will realize musks lies.  Then guess where that narrative goes,
"What a wonderful thing that Apple and the long list of companies are doing for their employees since the new tax law was passed... I was wondering way Tesla is not rewarding their employees...but then I remembered that you actually have to make money to reward your employees... Apple and the others have not lost 10 billion over the past 7 years...Not many CEO's keep their jobs after 7 consecutive years of losses... but no worries, Elon announced at the Detroit Auto Show that Tesla will show a profit by 2020...yes, my focus is wrong because I focus on companies that actually make money...what a concept.",
slthomgr>>You clearly missed my point!I didn't miss your point at all.  Your focus is wrong.,
You clearly missed my point! Between 2008 and 2014 they had very little EV competition.Tesla is losing market share especially in the US. In the US they sold more of the Model S in 2016 (28896). 2017 (27060)...They are now facing the stiff competition and the DEEP pockets of the others and they are losing EV market share.,
slthomgr:>when they had almost zero competitionExcuse me?  Tesla has faced stiff competition every step of the way.  Have you not noticed the nearly hundred million vehicles being sold every year?,
Not to mention the First company in the history of the stock market to reach a market cap of 50B never posting one profitable year. If Tesla could not make money between 2008 and 2014 when they had almost zero competition how will they make money now that the other auto companies are competing against them.,
"I'm a new TSLA short. I've invested in many high debt companies (SWN, CHK, VRX, ENDP), but these high debt companies all have one thing in common: positive cash flow to pay the bills. Tesla is an entirely different beast: an auto company that has very negative cash flow, a market cap equal to that of Ford, and dozens of auto companies competing against it.",
"alien_95677:>Tesla can’t outsell the Chevy BoltThey've been outselling it for the last year.  By a lot.  The Model S alone outsold the Bolt, even though the S is a 5 year old design at 2-3 times the price.  If you look at global sales, the shellacking is even worse.  Admittedly, part of that is the fact that GM has shown little interest in making very many Bolts.  The car itself is a fine effort.",
Tesla can’t outsell the Chevy Bolt,
"Americans love a good visionary . Henry Ford , Howard Hughes , Andy Grove , Jeff Bezos ....never underestimate American perserverience . I am short Tesla but on many levels I hope like hell Elon makes me wrong in the end . Zero emissions ? $5 gasoline ...hmmm",
The worst business model anyone can make is taking the deposits without delivery as promised.  Tesla is going down.  No need to mention there are plenty of competitions in the EV sector.,
combatcorpsmanVN>>you should be proud.Absolutely.,
"Yawn - software changes ""heel"" to heal.  Now that you've covered the key point in the message, you should be proud.CFM!",
"combatcorpsmanVN:>>well-healed,..... vehicle companiesAre you suggesting they were sick?",
"This Author is beating the same dead horse.  When the Financials of a company you like is dismal; try to focus attention on anything but the financial statements.  Try to superimpose on the readership that ""Tomorrow"", ""Tomorrow"", Tomorrow -- under all circumstances think about Tomorrow when the Sun will shine unabated on this POS of a company.Disregard the reality that well-healed, international, motor vehicle companies are coming full speed toward TSLA.  Forget the fact that unlike TSLA, the coming competition companies aren't One-Trick Ponies mired in overwhelming debt and no ability to find sources of income based on company performance.  Rather, try to convince people that Bond holders will keep funding, via Junk Bonds, Musk's dreams buttressed by his embellishment of the true situation at the company in favor of hallucinations in his mind that TSLA alone is a wonderful car company and a golden investment.""Just because it is losing money now means nothing"".  The clarion call of the truly desperate trying to rationalize success from a dismal present tense.",
"""What would the Bulls Say about these Models?""They don't understand them.",
"@Author, The simple answer to your question is “never”!!",
"One fundamental problem with your analysis. Musk didn’t say tesla would be profitable in 2020 he said it would be profitable when model 3 is at full production. At the time that was not slated to happen till 2020. After the high number of reservation post reveal that timeline was accelerated to occur in 2018. Now undoubtedly that will be delayed by a few months due to the production problems however two things are important, one the capex seen in the last two years is elevated due to the crammed timeline and profitability will be achieved years earlier than you are projecting here.",
Never.  The masses are ready and willing to buy equity.,
tesla is such a cult stock  that it will crash and burn only when it will be apparent that demand has dried up. Reasons could be:competitionqualitynew fad etc,
Looks like debt hits mostly in 2019 so shorting before H2 2018 is far premature,
i might have read this too fast - but do you have numbers in here for Q4 2017?and also how will suppliers behave when A/P > Cash?,
"Overwhelming Debt not only strangles the Company but sends a message to The Street:  ""If you want in on TSLA, be short the shares.""August 2017 -- Junk Bond sales of B- rated paper that is now selling below Par.  Not a recipe for another Bond offering (even excluding the costs of existing bonds coming due).Equity markets:  Why would anyone want over-valued shares ($300+) that only creates more dilution?Usually Bond and Equity investors want a ROI when spending their money.  All the smoke and mirrors emanating from TSLA Press Conferences doesn't translate into Bond or Equity holders getting a Return on their Investment.",
"Adam - Please comment on the following cash flow issues:1) TSLA showed $3.7B in cash beginning of 2017Q4.  Does your projection start with the wrong number?  Surely they burned another $1B during Q4.2) Care to comment on the likely fluctuations in inventories?  They can't stretch their suppliers for ever and at the moment they are buying parts for at least 2,500 cars per week that they can't seem to make and sell.",
"<<As of Q3 2017, TTM CapEx for the company was negative $4.875 billion. >>TTM=TRAILING TWELVE MONTHS?From Tesla Shareholder Letters:  Q4 2016: Capital Ex: $   521,612Q1 2017: Capital Ex: $   552,624Q2 2017: Capital Ex: $   959,068Q3 2017: Capital Ex: $1,116,434TOTAL TTM              $3,149,738What am I missing here?",
"""When Will Tesla Run Out Of Cash?""---- When shorts stop spending money on it.",
"Bulls say: never.There is lot of cheap money in the market looking for a good investment opportunity. Which Tesla is. With at least the whole transportationmarket (not to talk of energystorage) lying in front of Teslas feet to be picked up, Tesla is a one-in-a-century growth stock and dosen't need to be cashflow positive in the midterm.",
"Cash?? Tesla doesn't need no stinking cash. It runs on hopes, dreams, Pixie dust and Unicorn waste.",
"i have been studying the car industry from consumer side for the past 10 years. one of the most prominent feature of this industry is customer stickiness. that's how we have families driving ford/gm for generations. so for me, the biggest problem of production bottleneck is the loss of customer base and its shocking to me that nobody is even mentioning it. sure, tesla started great with a solid EV fan base (prob still do), but they will not wait forever. at some point some people will give up and try other brands instead. this will be one customer that tesla will never get back. i am not saying tesla is doomed, but whatever rosy story people had before should be updated with a shrinking potential buyer base (isn't tesla bull story all about the potential?). this is just the demand side. tesla's production issue is also causing it to lose its first-mover advantage. in today's anything-can-happen market, i am not bearish enough to short it, but i will certainly not touching a company that increase 3B value under clearly bad news. sure, i have missed a lot of opportunities sitting on the sidelines, but i believe in the long run disciplines surely matter.",
The Stock trades like an option. Company clearly will never make money in its current form. Probably the most dangerous stock out there long OR short. Will tank if the market turns sour...otherwise it seems sentiment is guided by 'tweet' which is ridiculous of course.,
"""Another unknown that could work in Tesla’s favor is that tradable debt could trade significantly below par.""A bit of a co-dependent relationship there. The bonds are still high because the stock is high,  thus bond holders are counting on further dilution so that they are paid back.Essentially, any catalyst that would make the bonds so cheap that Tesla could buy them back at a discount would also cause the stock price to tank as well. Then heavier dilution would be needed to pay back the bonds... seems like there would be a pretty severe feedback loop.",
"Excellent article, thanks for posting it.  IMHO there are too many 'friends' of Snake Oil Salesman Musk in the shadows, perhaps with Government money, ready to bail Musk out.  So maybe the bankruptcy doesn't occur until 2019 or later.  But it's inevitable that as long as Elon Musk continues to sell the Snake Oil, TSLA is a 'walking dead' stock.Disclosure:  short of TSLA via bought puts.",
"according to some news outlets, Tesla has started up their assembly line at their gigafactory 2 in  Buffalo. If this is true, Tesla will be seeking additional capital sooner rather than later and billions more than we thought",
"Presumably much of this Capex will need to be charging stations as if they really are going to put 5,000 cars/week on the road the existing stations will be full all the time?",
"this article seems to be opining on ""how long before Tesla becomes debt free"" not ""how long before Tesla can no longer afford the interest rate expense.""First things first: pricing power in the item in demand.Second comes ""demand""(making the actual sale and on what terms.) My understanding is that Tesla charges a very high rate of interest if you lease their vehicle.So if Tesla pays a low rate of interest to be in business...but then charges a high rate of interest for those who don't have the physical cash to pay for their vehicle up front then Tesla is the one making the money on that transaction as well.",
Thnx Adam. Good work!,
"I think the key to Tesla is the actual price of the Model 3.  Bulls always throw out $35,000 but every analysis (real numbers) I have seen shows avg price of $50,000 plus.  At that level, no matter if they are profitable or not, Tesla goes to BK.  There is simply not enough demand at that level to support the massive debt commitments and a market valuation greater than GM. If they pull a rabbit out of their ass and can sell it at $35,000 for a profit they may be able to hang on.  The problem I see is most bulls assume demand for cars is infinite with a good product.  It is not and is heavily dependent on macro economic forces.  Auto sales turned over in 2018 despite record low interest rates and record incentives.  As the auto market hits troubled waters Tesla is in no position to weather a storm.  This analysis helps tell that story.",
Keep hoping and shorting.  I will keep buying.  Let's play big bank takes little bank.,
"Selling stock may involve more disclosure to the SEC than Musk is willing to give. The last $ raise was debt(which was questioned by most financial analysts as to ""why debt""?), which needs far less in terms of disclosure/prospectus-... perhaps that's why they went the debt route.",
"Is it safe to say 2018 will be similar to 2017? possible new short-lived highs, relentless bs from Musk and more money stolen from investors and thrown into the fire pit, while the stock continues to defy gravity... the shorts’ saving grace might be the nuclear option - a market correction which would immediately wipe out valuation from such “tech” firms.",
"I owned a model S P85D.  I liked it, but it had problems.  Then, as I became aware of Elon’s gross exaggerations (lies?) and deliberate misrepresentation AND the state of their truly awful finances, I decided to get out while I still could.  Some sorry sucker bought the car.  Now i have nothing but contempt for Tesla car owners.  Tesla car owners either don’t care about money and the fact that they will soon be sitting on an expensive paperweight OR they are totally clueless and not worthy of respect.Elon is a con man and a joke.  The company is a ticking time bomb.  Good luck if you own this stock.  You’re going to need it.",
"Great analysis, Adam.""For all the Tesla bulls, I foresee critique of my analysis.""  This is the only statement I disagree with.  Bulls have little interest in financial analysis.  I would love for them to prove me wrong.",
"Good article. I agree. Tesla needs 4-6B in the next 3 months,",
When DARPA sends the bill for the lost satellite and Elon borrows to pay them off.,
Their share price is still above $300 - they could raise billions at any time without significantly diluting shareholders.Discussions like the one above are totally moot at this point.The only way for TSLA investors to lose faith would be major flop with regards to the Model 3 and this looks pretty much far fetched here.Bottom line:TSLA will keep its ability to raise whatever money they need from the capital markets for the foreseeable future. I would actually support a very large equity raise at the current bloated valuation.,
when they cant find the next sucker.,
"Adam wrote:""I predict that Tesla could go to the capital markets via an equity raise or a debt offering in 1H 2018.""With the speculative frenzy in the markets right now, the above announcement would likely send the stock higher.  Short tsla.",
In about 2100,
Jeff Bezos could buyout Elon Musk with a bit of AMZN stock.,
When? Right after shorts cover. 😉👍🏻,
The answer is simple. Never or 50 to 100 years later? Because shareholders like me will only add and buy buy buy to fund our future in Tesla.,
"In the past, Musk has often guided to higher capex than ultimately occurred. It will be interesting to see what's actually spent in 2018 given such ambitious plans for Model 3, semi, roadster, new factories, more charging stations (didn't meet 2017 guidance), and the need for more service stations.",
"I have a prediction.The Model 3 will sell really really well in 2018-2020.In the United States the volume of the mid-range MB, BMW, and Audi will totally crash because of the Model 3.I am 100% certain of this.The Model 3, in the USA, has no competition until 2020.  Then there will be lots of of competition starting in 2020-2021.The base model Model 3 at $35,000 is a bargain, even without government incentives.  Here is an excellent video review of the car:http://bit.ly/2AxOsvj",
"This is the thing I worry about if they don't right the Model 3 ship.They don't exactly have to make money, but they do have to pay their bills.  That means delivering cars.  Reports indicate that the Model 3 is a very nice car that will find a place in the market, but...it takes money to make money.  If they aren't selling enough of them, they won't be able to make more.",
Many regular Joe's who were careful with their money own Tesla's and very few regular Joes are stock market savvy enough to be shorting stocks.,
thxs for this excellent article. Fair and balanced.,When Will Tesla Run Out Of Cash?
"That's not true, the execution has been fine as far as the synergy stuff.  The main problem is that their end markets are going through a downturn which has caused a low share price and low earnings.  There was a financing bit that was related to share price that caused share dilution as the stock price was very low.  The company split will set it back on course.  I'm not sure what the plan is for the AG side but they stated that there were parties interested in putting capital behind it, whatever that means.",
"Martin sold a bunch of shares last year and is buying some of them back.  I'm not sure if he is trying to make a tax loss or whatever.  A big mistake was made with the financing of one of the AG acquisitions that resulted in significant dilution, that is part of the low stock price problem.  I still like the idea behind this company and I think we can still succeed doing it but mistakes were made early on.",
"Good, well balanced article, Michael. I think it's important to remember that when investing in a roll up strategy you are extremely reliant on management's judgment. Maintaining a perfect deal making track record is very tough but you need to believe they will do significantly more good deals then bad. No doubt, selling part of Arysta now is disappointing but hopefully it will allow more value to be created over the long term than maintaining the status quo. I think it is worth mentioning the significant recent insider purchases:http://bit.ly/2qUZdaz2018 Guidance released today as well as a new investor presentation:http://bit.ly/2FniLXX",
"I'm a long time holder here, my average purchase price is around $16.  PAH investors signed on expecting Martin Franklin to implement his Jarden business strategy in the chemicals space.  We would like to see them continue to aquire new businesses and integrate them, cutting costs and improving businesses to create value.  The agricultural division turned out to not be a great fit for this model, it's cycles are too long and deep to allow PAH to carry a premium stock valuation that we need to aquire more businesses and to carry our leverage.  Farmers are looking out to 2021+ for a recovery, it's pretty bad.  The company split will allow the performance chemicals side to carry on without the AG sides problems.  I like this plan and the organic company growth has been decent.  I'm a bull but this stock is going to take a lot of patience.  You should only buy if you are a fan of what Martin Franklin has done or is doing.",
"Michael, would you buy PAH here? Technically its looking ripe....",
Good writeup!,
"Thank you for a very well-researched piece. I enjoy reading your work. I had been a long-time follower of Jarden/Franklin over the years and could not believe they found a greater fool to buy JAH in 2016. Since finalizing the acquisition April 15, 2016, NWL's stock is down a disastrous 27%. Meanwhile the S&P has gained 35% during that time - an amazing underperformance of 62%!Acquisition roll-ups rarely create value, so it was a shame that JAH's behavior was rewarded with a buyout. But alas, NWL shareholders are left holding the bag. As you explain, the contemplated Arysta IPO is yet another head-scratcher. Why anyone would buy what Franklin is selling is beyond me. Fertile grounds for finding potential shorts.","Platform Specialty Products: Great Upside, But Arysta Spin-Off Not The Right Move"
Apparently there's a separate website dedicated to investigating Riot:http://bit.ly/2DLduJm,
